SearchedWord,TweetID,L1,L2,L3,Final_Label
استنداپ,1229518900926328833,neg,neg,None,neg
استنداپ,1229782323912032256,neg,neg,None,neg
استنداپ,1230776541480550400,neg,neg,None,neg
استنداپ,1230065527751573506,neu,neu,None,neu
استنداپ,1231986261897940999,neg,neg,None,neg
استنداپ,1232061227473477638,neg,neg,None,neg
استنداپ,1230034653735723009,neg,neg,None,neg
استنداپ,1232351839212974082,neg,neg,None,neg
استنداپ,1230069768583106560,neg,neg,None,neg
استنداپ,1232010380869853185,neg,neg,None,neg
استنداپ,1229846553638178817,neg,neg,None,neg
استنداپ,1230023537659871232,neg,neg,None,neg
استنداپ,1230016230859341824,neg,neg,None,neg
استنداپ,1229380550814838784,neg,neg,None,neg
استنداپ,1232424224058376192,neg,neg,None,neg
استنداپ,1231830780302807041,neu,neu,None,neu
استنداپ,1230014726970707968,neg,neg,None,neg
استنداپ,1231945571168112646,neg,neg,None,neg
استنداپ,1229732882530304000,neg,neg,None,neg
استنداپ,1231212926427713536,neg,neg,None,neg
استنداپ,1230872596171886600,neg,neg,None,neg
استنداپ,1230462604805656576,neu,neu,None,neu
استنداپ,1230926307841761283,neg,neg,None,neg
استنداپ,1231551346337296384,neg,neg,None,neg
استنداپ,1231472572585390082,neg,neg,None,neg
استنداپ,1230888570036117504,neu,neu,None,neu
استنداپ,1229514381261770752,neg,neg,None,neg
استنداپ,1231598180141338624,neg,neg,None,neg
استنداپ,1232214732574208000,neg,neg,None,neg
استنداپ,1231529732140699649,neg,neg,None,neg
استنداپ,1229528260960190465,neg,neg,None,neg
استنداپ,1229186951355432960,neg,neg,None,neg
لانگ,1232716788414242817,neu,neu,None,neu
لانگ,1232566959377702912,neg,neg,None,neg
لانگ,1232766000283758594,neg,neg,None,neg
لانگ,1232758511723012101,neg,neg,None,neg
لانگ,1232734869219926016,neg,neg,None,neg
لانگ,1232336548554854400,neu,neu,None,neu
لانگ,1232336337702924289,pos,pos,None,pos
لانگ,1232420567183130624,neg,neg,None,neg
لانگ,1232699824476217345,neg,neg,None,neg
لانگ,1232074816754155523,neg,neg,None,neg
لانگ,1232692713570459648,neu,neu,None,neu
لانگ,1232695807847129088,neu,neu,None,neu
لانگ,1232733551315083264,neg,neg,None,neg
لانگ,1232311645742956545,neg,neg,None,neg
لانگ,1232004345333473281,neg,neg,None,neg
لانگ,1232011458294185985,neu,neu,None,neu
لانگ,1232758513052667907,neg,neg,None,neg
لانگ,1232307226129391616,neg,neg,None,neg
لانگ,1232006722467880960,neu,neu,None,neu
لانگ,1232700071461969922,neu,neu,None,neu
لانگ,1232420087853912067,neg,neg,None,neg
لانگ,1232334468289003520,neu,neu,None,neu
لانگ,1232701128665636865,neu,neu,None,neu
لانگ,1231988544207491073,neg,neg,None,neg
لانگ,1232208737571606529,neg,neg,None,neg
لانگ,1231975642528440320,neg,neg,None,neg
لانگ,1231974546900684800,neg,neg,None,neg
لانگ,1232193556258992128,neg,neg,None,neg
لانگ,1232254192523366403,neu,neu,None,neu
لانگ,1232263427739000832,neg,neg,None,neg
لانگ,1232406908922888193,neu,neu,None,neu
لانگ,1232587783455363072,neg,neg,None,neg
لانگ,1231930821067579395,neu,neu,None,neu
لانگ,1231928262085005313,neg,neg,None,neg
لانگ,1232630133376344064,neu,neu,None,neu
لانگ,1232639354339762176,neg,neg,None,neg
لانگ,1231988724604588037,pos,pos,None,pos
لانگ,1232651836219326467,neg,neg,None,neg
لانگ,1231988339672309767,neg,neg,None,neg
لانگ,1232400416551424000,neu,neu,None,neu
لانگ,1232587458451255297,neg,neg,None,neg
لانگ,1232263654629924869,neg,neg,None,neg
لانگ,1232245258865475584,neu,neu,None,neu
لانگ,1232583039852711944,neu,neu,None,neu
لانگ,1232655883399766017,neg,neg,None,neg
لانگ,1231950669516562433,pos,pos,None,pos
لانگ,1232616557433511937,neg,neg,None,neg
لانگ,1232415958674919425,neg,neg,None,neg
لانگ,1232250347067969537,neg,neg,None,neg
لانگ,1232216823149416449,neu,neu,None,neu
لانگ,1231968341562138625,neg,neg,None,neg
لانگ,1232634070007459840,neg,neg,None,neg
لانگ,1232093166309986304,neg,neg,None,neg
لانگ,1232810634548535296,neg,neg,None,neg
لانگ,1232087026201051136,neu,neu,None,neu
لانگ,1232341108686049280,neu,neu,None,neu
لانگ,1232533524470693889,neg,neg,None,neg
لانگ,1232466001234518016,neg,neg,None,neg
لانگ,1232820353753374720,neg,neg,None,neg
لانگ,1232787271834836993,neg,neg,None,neg
لانگ,1232720898035200001,neg,neg,None,neg
لانگ,1232729739695153155,neg,neg,None,neg
لانگ,1232325529266769921,neu,neu,None,neu
لانگ,1232722637375385600,neg,neg,None,neg
لانگ,1232046863546822656,neu,neu,None,neu
لانگ,1232018687428788230,neg,neg,None,neg
لانگ,1232789183359594497,neu,neu,None,neu
لانگ,1232439904451186688,neu,neu,None,neu
لانگ,1231875996309184513,neg,neg,None,neg
لانگ,1232348017312837635,neg,neg,None,neg
لانگ,1232833139581636608,neg,neg,None,neg
لانگ,1232795460257112064,neg,neg,None,neg
لانگ,1231881859442888710,neg,neg,None,neg
لانگ,1232755541413421057,neg,neg,None,neg
لانگ,1232015651495120898,neg,neg,None,neg
لانگ,1232726591870054400,neg,neg,None,neg
لانگ,1232296866102030336,neg,neg,None,neg
لانگ,1232663134541881346,neg,neg,None,neg
لانگ,1232704348075024384,neu,neu,None,neu
لانگ,1232693922796916737,neu,neu,None,neu
لانگ,1232068566003912705,neg,neg,None,neg
لانگ,1232353667476525058,neg,neg,None,neg
لانگ,1232032673041960961,neg,neg,None,neg
لانگ,1232731749974773764,neg,neg,None,neg
لانگ,1232763435588321280,pos,pos,None,pos
کات رابطه,1229651397953703936,neg,neg,None,neg
کات رابطه,1229986191392432128,neg,neg,None,neg
کات رابطه,1230205028633325574,neg,neg,None,neg
کات رابطه,1231153996515233794,neg,neg,None,neg
کات رابطه,1230423277681676289,neu,neu,None,neu
کات رابطه,1232020922279899136,neg,neg,None,neg
کات رابطه,1229713120181899264,neg,neg,None,neg
کات رابطه,1229376422621384706,neg,neg,None,neg
کات رابطه,1229679029533519873,neg,neg,None,neg
کات رابطه,1231821375968550912,neg,neg,None,neg
کات رابطه,1231894357994885120,neg,neg,None,neg
کات رابطه,1229462910625206277,neg,neg,None,neg
کات رابطه,1229487378307350528,neg,neg,None,neg
کات رابطه,1229454998297358338,neg,neg,None,neg
کات رابطه,1232370803439734791,neg,neg,None,neg
کات رابطه,1232619208552247296,neg,neg,None,neg
کات رابطه,1231864263062491136,neu,neu,None,neu
کات رابطه,1229382547949395969,neg,neg,None,neg
کات رابطه,1230104584254824449,neu,neu,None,neu
کات رابطه,1230399186396467201,neu,neu,None,neu
کات رابطه,1231166493251055619,neg,neg,None,neg
کات رابطه,1229678555845382146,neg,neg,None,neg
کات رابطه,1231156312286822400,neg,neg,None,neg
کات رابطه,1229771306985566212,neg,neg,None,neg
کات رابطه,1229490338701758464,neg,neg,None,neg
کات رابطه,1231334737039568898,neu,neu,None,neu
کات رابطه,1230821639031377922,neg,neg,None,neg
کات رابطه,1230972241917173762,neg,neg,None,neg
کات رابطه,1230971117755682823,neu,neu,None,neu
کات رابطه,1230442785087639558,neg,neg,None,neg
کات رابطه,1231337535185571846,neg,neg,None,neg
کات رابطه,1231176718045544449,neu,neu,None,neu
کات رابطه,1229794300671688704,neu,neu,None,neu
کات رابطه,1231330965525495809,neu,neu,None,neu
کات رابطه,1230915191329771520,neg,neg,None,neg
کات رابطه,1231494242515791877,neu,neu,None,neu
کات رابطه,1231733238126780417,neg,neg,None,neg
کات رابطه,1229725778037936128,neg,neg,None,neg
کات رابطه,1231707394444447745,neg,neg,None,neg
کات رابطه,1230459677349203968,neg,neg,None,neg
کات رابطه,1229523463616028673,neg,neg,None,neg
کات رابطه,1230637681048203264,neg,neg,None,neg
کات رابطه,1231430584053968896,neg,neg,None,neg
کات رابطه,1229509224868335622,neu,neu,None,neu
کات رابطه,1229429982704869376,neg,neg,None,neg
کات رابطه,1229384074189529088,neg,neg,None,neg
کات رابطه,1229889633045139458,neg,neg,None,neg
پارلمان ایران,1231876058498162688,neu,neu,None,neu
پارلمان ایران,1232353022711410688,neg,neg,None,neg
پارلمان ایران,1231966175699095553,neg,neg,None,neg
پارلمان ایران,1230734083786854402,neu,neu,None,neu
پارلمان ایران,1232364659694546945,neg,neg,None,neg
پارلمان ایران,1232382797974843392,neg,neg,None,neg
پارلمان ایران,1231606491016302592,neu,neu,None,neu
پارلمان ایران,1230884858588803072,neg,neg,None,neg
پارلمان ایران,1231972106738503682,neg,neg,None,neg
پارلمان ایران,1229311057895870464,neg,neg,None,neg
پارلمان ایران,1231280159791161345,neg,neg,None,neg
پارلمان ایران,1230250879556689922,neu,neu,None,neu
پارلمان ایران,1229475235352711169,neu,neu,None,neu
پارلمان ایران,1230074513544622080,neg,neg,None,neg
پارلمان ایران,1230883947548225537,neg,neg,None,neg
پارلمان ایران,1230096722908663808,neg,neg,None,neg
پارلمان ایران,1231331225425584135,neu,neu,None,neu
پارلمان ایران,1231141177853915136,neu,neu,None,neu
پارلمان ایران,1232556906796978192,neg,neg,None,neg
پارلمان ایران,1231107284023021568,neu,neu,None,neu
پارلمان ایران,1230222718479499264,neg,neg,None,neg
پارلمان ایران,1231522771517288449,neg,neg,None,neg
پارلمان ایران,1230404498247553024,neg,neg,None,neg
پارلمان ایران,1231549581789282304,neg,neg,None,neg
پارلمان ایران,1229422598808715264,neg,neg,None,neg
پارلمان ایران,1230250656256155649,neu,neu,None,neu
پارلمان ایران,1229804234331181057,neg,neg,None,neg
پارلمان ایران,1230365879352717317,neu,neu,None,neu
پارلمان ایران,1231276062874755072,neg,neg,None,neg
پارلمان ایران,1231631175963303937,neg,neg,None,neg
پارلمان ایران,1231260786808512514,neg,neg,None,neg
پارلمان ایران,1229616617694384139,neg,neg,None,neg
پارلمان ایران,1229395976764432392,neg,neg,None,neg
پارلمان ایران,1229392136677863426,neu,neu,None,neu
پارلمان ایران,1231166481972563968,neg,neg,None,neg
پارلمان ایران,1230946946468253696,pos,pos,None,pos
پارلمان ایران,1232404033522085893,neu,neu,None,neu
پارلمان ایران,1231259567012679681,neg,neg,None,neg
پارلمان ایران,1230473821351624704,neg,neg,None,neg
پارلمان ایران,1230120623101206528,neu,neu,None,neu
پارلمان ایران,1232261889888882689,neg,neg,None,neg
پارلمان ایران,1231174613171941387,neu,neu,None,neu
پارلمان ایران,1229370477333884929,neg,neg,None,neg
پارلمان ایران,1230789732038213632,neg,neg,None,neg
پارلمان ایران,1229685980606717952,pos,pos,None,pos
پارلمان ایران,1230650146993643522,neg,neg,None,neg
پارلمان ایران,1231891685594091520,neg,neg,None,neg
پارلمان ایران,1231691130879610880,neu,neu,None,neu
پارلمان ایران,1229129167998013440,neg,neg,None,neg
پارلمان ایران,1231652294288138241,neg,neg,None,neg
پارلمان ایران,1229309823046561792,neg,neg,None,neg
پارلمان ایران,1231772257061625856,neg,neg,None,neg
پارلمان ایران,1232597769149452288,neg,neg,None,neg
پارلمان ایران,1232181564026605568,neg,neg,None,neg
پارلمان ایران,1231635417902002181,neg,neg,None,neg
پارلمان ایران,1230224886662139906,neg,neg,None,neg
پارلمان ایران,1231504597170216961,neu,neu,None,neu
پارلمان ایران,1229984130773012481,neg,neg,None,neg
پارلمان ایران,1230056056799268865,neg,neg,None,neg
پارلمان ایران,1231304862966546433,neg,neg,None,neg
پارلمان ایران,1229707782175232000,neg,neg,None,neg
پارلمان ایران,1230806919813750785,neu,neu,None,neu
پارلمان ایران,1232475234856386561,neu,neu,None,neu
پارلمان ایران,1230814989642092544,neg,neg,None,neg
استیبل,1231314675423424512,neg,neg,None,neg
استیبل,1229278126498295808,pos,pos,None,pos
استیبل,1232153125844398080,neg,neg,None,neg
استیبل,1229459210863284225,pos,pos,None,pos
استیبل,1230056725920845824,neu,neu,None,neu
استیبل,1231849940202078208,neg,neg,None,neg
استیبل,1229285115613843456,neg,neg,None,neg
استیبل,1229422857693933568,neg,neg,None,neg
استیبل,1230518445076353025,neu,neu,None,neu
استیبل,1232406303106109441,neu,neu,None,neu
استیبل,1231195926871576576,neu,neu,None,neu
استیبل,1231261101934944261,neg,neg,None,neg
استیبل,1232372473557065731,neg,neg,None,neg
استیبل,1229080180540481536,neg,neg,None,neg
استیبل,1229144050487328768,neu,neu,None,neu
استیبل,1232024765474336768,neg,neg,None,neg
استیبل,1230246055880601602,neu,neu,None,neu
استیبل,1230539991761195009,neg,neg,None,neg
استیبل,1232417386415960064,pos,pos,None,pos
استیبل,1231559775428710400,pos,pos,None,pos
استیبل,1229989468678963201,pos,pos,None,pos
استیبل,1231097620254294016,neg,neg,None,neg
استیبل,1231893701372399616,neg,neg,None,neg
استیبل,1232375977277349888,neg,neg,None,neg
استیبل,1231466387048222720,pos,pos,None,pos
استیبل,1229154894789140480,neu,neu,None,neu
استیبل,1230909176131588097,pos,pos,None,pos
استیبل,1232057564566892550,neu,neu,None,neu
استیبل,1230482205362671619,neu,neu,None,neu
استیبل,1232120869175980032,neg,neg,None,neg
استیبل,1229006070288285696,neu,neu,None,neu
استیبل,1230526796006854656,pos,pos,None,pos
استیبل,1230760624512102400,neg,neg,None,neg
استیبل,1230238183020994563,neg,neg,None,neg
استیبل,1229848431994310656,neg,neg,None,neg
استیبل,1232259073346809858,pos,pos,None,pos
استیبل,1229093301095206913,neg,neg,None,neg
استیبل,1229402583363616770,pos,pos,None,pos
شتتتتتت,1231974047229104128,neg,neg,None,neg
شتتتتتت,1229130489761497089,neg,neg,None,neg
شتتتتتت,1231286443307421697,pos,pos,None,pos
شتتتتتت,1232017885058473987,neg,neg,None,neg
شتتتتتت,1229636124370440193,neg,neg,None,neg
شتتتتتت,1229869266616422403,neg,neg,None,neg
شتتتتتت,1232029056192909314,neg,neg,None,neg
شتتتتتت,1230936886211948547,neg,neg,None,neg
شتتتتتت,1231169264683536384,neg,neg,None,neg
شتتتتتت,1230862279413030915,neg,neg,None,neg
شتتتتتت,1230929880742858758,neu,neu,None,neu
شتتتتتت,1230887603400052736,neg,neg,None,neg
شتتتتتت,1230837168085430272,neg,neg,None,neg
شتتتتتت,1230038846315778048,neg,neg,None,neg
شتتتتتت,1231528751772700672,neg,neg,None,neg
شتتتتتت,1230919618472050688,neg,neg,None,neg
شتتتتتت,1230982675617472514,pos,pos,None,pos
شتتتتتت,1231203355491471361,neg,neg,None,neg
شتتتتتت,1229153427302817792,pos,pos,None,pos
شتتتتتت,1231127328660566016,neg,neg,None,neg
شتتتتتت,1231262868898820096,neg,neg,None,neg
شتتتتتت,1232219779739594752,neg,neg,None,neg
شتتتتتت,1229827458158997506,neg,neg,None,neg
شتتتتتت,1231558444798423051,neg,neg,None,neg
شتتتتتت,1231334353164283904,neg,neg,None,neg
شتتتتتت,1231650973505945601,neg,neg,None,neg
شتتتتتت,1229905853677015040,neg,neg,None,neg
شتتتتتت,1231556874950127616,neg,neg,None,neg
فالورا,1229482081337528321,neu,neu,None,neu
فالورا,1231150501531656193,neg,neg,None,neg
فالورا,1229384484707078144,neu,neu,None,neu
فالورا,1232210909218713601,neu,neu,None,neu
فالورا,1230059432450674689,neg,neg,None,neg
فالورا,1230656854277181446,neg,neg,None,neg
فالورا,1231205191443238913,neu,neu,None,neu
فالورا,1232342504214798340,neg,neg,None,neg
فالورا,1229470011703676928,neg,neg,None,neg
فالورا,1229746475170770944,neu,neu,None,neu
فالورا,1229811319479717888,pos,pos,None,pos
فالورا,1229915019544080384,neg,neg,None,neg
فالورا,1229191065644736514,neg,neg,None,neg
فالورا,1229224171613368321,neu,neu,None,neu
فالورا,1231854028436406273,neg,neg,None,neg
فالورا,1231579941642407936,neg,neg,None,neg
فالورا,1230382533306654720,neg,neg,None,neg
فالورا,1231690134308810753,neu,neu,None,neu
فالورا,1230480867396661248,pos,pos,None,pos
فالورا,1230956225065472000,neg,neg,None,neg
فالورا,1230014950648709125,pos,pos,None,pos
فالورا,1230849125815586816,neu,neu,None,neu
فالورا,1232349942993293312,neg,neg,None,neg
فالورا,1230155182484414465,neu,neu,None,neu
فالورا,1231632574239453187,neg,neg,None,neg
فالورا,1230407292266385408,neu,neu,None,neu
فالورا,1231678787693285377,neg,neg,None,neg
فالورا,1231316939454255105,neg,neg,None,neg
فالورا,1229282886844465153,neg,neg,None,neg
فالورا,1231476572080791555,neu,neu,None,neu
فالورا,1229303523860414465,neg,neg,None,neg
فالورا,1232213880761352192,neg,neg,None,neg
فالورا,1232057086009368582,neg,neg,None,neg
فالورا,1232275645402615809,neg,neg,None,neg
فالورا,1231706698076827648,neg,neg,None,neg
فالورا,1232011290660474880,neu,neu,None,neu
فالورا,1231997013773946880,neu,neu,None,neu
فالورا,1232628217854345217,neu,neu,None,neu
فالورا,1230219715311808515,neu,neu,None,neu
فالورا,1230241261086486528,neg,neg,None,neg
ولنتاین,1231935764205731840,neu,neu,None,neu
ولنتاین,1231478700845273090,neg,neg,None,neg
ولنتاین,1232104904342138880,neg,neg,None,neg
ولنتاین,1232124886618951680,neg,neg,None,neg
ولنتاین,1230061216418205697,neg,neg,None,neg
ولنتاین,1231888132922060800,neg,neg,None,neg
ولنتاین,1232373853655097344,neg,neg,None,neg
ولنتاین,1230606420212670484,pos,pos,None,pos
ولنتاین,1231286567072825349,neg,neg,None,neg
ولنتاین,1231720637724413953,neg,neg,None,neg
ولنتاین,1229758932446535681,neu,neu,None,neu
ولنتاین,1230092499278008321,neu,neu,None,neu
ولنتاین,1229783717633118213,neg,neg,None,neg
ولنتاین,1231858045690486784,neg,neg,None,neg
ولنتاین,1230431609570123777,neg,neg,None,neg
ولنتاین,1232140281656565761,neu,neu,None,neu
ولنتاین,1232276767638945793,neg,neg,None,neg
ولنتاین,1232308793628745728,neu,neu,None,neu
ولنتاین,1232301582668238850,neg,neg,None,neg
ولنتاین,1230449438809894913,neg,neg,None,neg
ولنتاین,1229820342501281792,neg,neg,None,neg
ولنتاین,1229915395387265024,neu,neu,None,neu
ولنتاین,1232204209505865728,pos,pos,None,pos
ولنتاین,1230063077745418240,neg,neg,None,neg
ولنتاین,1230602920405721090,neg,neg,None,neg
ولنتاین,1231865776593932288,neg,neg,None,neg
ولنتاین,1231285548452601856,neg,neg,None,neg
ولنتاین,1229757590361591808,neg,neg,None,neg
ولنتاین,1230149335834222592,neg,neg,None,neg
ولنتاین,1231684190208438272,neu,neu,None,neu
ولنتاین,1230904300110524416,neu,neu,None,neu
ولنتاین,1230754109642330115,neg,neg,None,neg
ولنتاین,1229860840519720964,neu,neu,None,neu
ولنتاین,1229828362216103936,neu,neu,None,neu
ولنتاین,1230221736043536386,pos,pos,None,pos
ولنتاین,1230997257845121024,pos,pos,None,pos
ولنتاین,1230751917808078850,neg,neg,None,neg
ولنتاین,1229883014555078656,neg,neg,None,neg
ولنتاین,1230898827629981697,neu,neu,None,neu
ولنتاین,1230905865521238016,neu,neu,None,neu
ولنتاین,1231606977878466561,neg,neg,None,neg
ولنتاین,1230995270856519682,neu,neu,None,neu
ولنتاین,1231015137307348995,neu,neu,None,neu
ولنتاین,1230220555267104769,neg,neg,None,neg
ولنتاین,1230207126179581956,neu,neu,None,neu
ولنتاین,1231617187414192129,neg,neg,None,neg
ولنتاین,1231122877170225152,neg,neg,None,neg
ولنتاین,1229848836274892800,neg,neg,None,neg
ولنتاین,1230957521638129670,neg,neg,None,neg
ولنتاین,1230184047961227264,neg,neg,None,neg
ولنتاین,1230167527692685312,neg,neg,None,neg
ولنتاین,1229891279825362944,pos,pos,None,pos
ولنتاین,1230855874115244037,neg,neg,None,neg
ولنتاین,1230137082493964288,neg,neg,None,neg
ولنتاین,1229868511008362503,neu,neu,None,neu
ولنتاین,1231541421540171777,neu,neu,None,neu
ولنتاین,1230935484832141314,neu,neu,None,neu
ولنتاین,1231546883291668480,neg,neg,None,neg
ولنتاین,1229851949601894400,pos,pos,None,pos
ولنتاین,1230200765391699973,neg,neg,None,neg
اسپورت,1229820875601596416,neg,neg,None,neg
اسپورت,1231973159831769088,neu,neu,None,neu
اسپورت,1230879938317836288,pos,pos,None,pos
اسپورت,1231579914727542785,neu,neu,None,neu
اسپورت,1229433502027919364,neg,neg,None,neg
اسپورت,1231521494947311617,neg,neg,None,neg
اسپورت,1230448693268094976,neu,neu,None,neu
اسپورت,1230049274764779521,neu,neu,None,neu
اسپورت,1229494102837862403,neg,neg,None,neg
اسپورت,1229460507234574336,neu,neu,None,neu
اسپورت,1230937631493459968,pos,pos,None,pos
اسپورت,1230562274277912576,neg,neg,None,neg
اسپورت,1231658185959890944,neg,neg,None,neg
اسپورت,1232097157085265920,neg,neg,None,neg
اسپورت,1230864439529832448,neu,neu,None,neu
اسپورت,1230790235308675072,neu,neu,None,neu
اسپورت,1230749243788288000,neu,neu,None,neu
اسپورت,1231533294782746626,neu,neu,None,neu
اسپورت,1231978308579053570,neu,neu,None,neu
اسپورت,1229459657036619783,neg,neg,None,neg
اسپورت,1230079446524272640,neu,neu,None,neu
اسپورت,1230943011154075648,neg,neg,None,neg
اسپورت,1232437896541401088,neu,neu,None,neu
اسپورت,1230978538813186048,neg,neg,None,neg
اسپورت,1229892314220376064,neu,neu,None,neu
اسپورت,1229493230137376779,neu,neu,None,neu
اسپورت,1231259367758057472,neu,neu,None,neu
اسپورت,1232303937031675906,neu,neu,None,neu
اسپورت,1229399773662339073,neu,neu,None,neu
اسپورت,1231863077961977856,neg,neg,None,neg
اسپورت,1232379030848057345,neu,neu,None,neu
اسپورت,1229392751780925440,pos,pos,None,pos
اسپورت,1232250186614919168,neg,neg,None,neg
اسپورت,1232698505367474176,neg,neg,None,neg
اسپورت,1232296452153651202,neg,neg,None,neg
اسپورت,1232389189171318790,neg,neg,None,neg
اسپورت,1232370741041094656,neu,neu,None,neu
اسپورت,1229524919727394822,neu,neu,None,neu
اسپورت,1232309060826886145,neu,neu,None,neu
اسپورت,1230887526237380609,neu,neu,None,neu
اسپورت,1229724562990018561,pos,pos,None,pos
اسپورت,1230609300776722433,neu,neu,None,neu
آرتیست,1230771203339538432,pos,pos,None,pos
آرتیست,1230785158300696576,neg,neg,None,neg
آرتیست,1231670382312206337,neg,neg,None,neg
آرتیست,1232354812588646402,neg,neg,None,neg
آرتیست,1231911423690858496,neg,neg,None,neg
آرتیست,1231268682367668225,neg,neg,None,neg
آرتیست,1230760260916273152,pos,pos,None,pos
آرتیست,1232683356900360192,neg,neg,None,neg
آرتیست,1232356936668106754,neg,neg,None,neg
آرتیست,1232348547955265536,neu,neu,None,neu
آرتیست,1230945540881383429,neg,neg,None,neg
آرتیست,1231546065368813568,neu,neu,None,neu
آرتیست,1231641599978897421,neg,neg,None,neg
آرتیست,1232070277418422273,neg,neg,None,neg
آرتیست,1232219365078130690,neg,neg,None,neg
آرتیست,1231519185227964416,pos,pos,None,pos
آرتیست,1232225734661308416,neg,neg,None,neg
آرتیست,1231641949859459082,neg,neg,None,neg
آرتیست,1232036666967281665,neg,neg,None,neg
آرتیست,1232181286841831425,neg,neg,None,neg
آرتیست,1231579677145227264,neg,neg,None,neg
آرتیست,1230554567860838401,neg,neg,None,neg
آرتیست,1232041281037197314,neg,neg,None,neg
آرتیست,1232053779094261760,neg,neg,None,neg
آرتیست,1230206360010227712,neu,neu,None,neu
آرتیست,1231697349220716546,neg,neg,None,neg
آرتیست,1231340195548626945,neg,neg,None,neg
آرتیست,1230912460565159940,neu,neu,None,neu
آرتیست,1232429433409150976,neg,neg,None,neg
آرتیست,1232446412765323265,neg,neg,None,neg
آرتیست,1232643237514481665,pos,pos,None,pos
آرتیست,1232763499186675724,neg,neg,None,neg
آرتیست,1232392734197133312,neu,neu,None,neu
آرتیست,1231683136813010944,neg,neg,None,neg
آرتیست,1231363009144070144,neg,neg,None,neg
آرتیست,1232336991234162695,neg,neg,None,neg
آرتیست,1231339199833440256,neg,neg,None,neg
آرتیست,1230888034071203842,neg,neg,None,neg
آرتیست,1231695695897296896,neg,neg,None,neg
آرتیست,1232494894012420096,neg,neg,None,neg
آرتیست,1231309685887848450,neu,neu,None,neu
آرتیست,1230235099515498496,pos,pos,None,pos
آرتیست,1231846999953215494,neg,neg,None,neg
آرتیست,1230943564072411137,neg,neg,None,neg
آرتیست,1231667076990894080,neg,neg,None,neg
آرتیست,1230776844380770304,neu,neu,None,neu
سلبریتی,1232697837684580352,neg,neg,None,neg
سلبریتی,1232727832997978112,neg,neg,None,neg
سلبریتی,1232733322096316419,neg,neg,None,neg
سلبریتی,1232775891270266880,neg,neg,None,neg
سلبریتی,1232672991462481921,neg,neg,None,neg
سلبریتی,1232666175747821575,neg,neg,None,neg
سلبریتی,1232661768415121408,neg,neg,None,neg
سلبریتی,1232771905775636482,neg,neg,None,neg
سلبریتی,1232772104925405184,neu,neu,None,neu
سلبریتی,1232692050245582848,neg,neg,None,neg
سلبریتی,1232764480234442752,neg,neg,None,neg
سلبریتی,1232721466883485697,neg,neg,None,neg
سلبریتی,1232742221838897152,neg,neg,None,neg
سلبریتی,1232762013501345797,neg,neg,None,neg
سلبریتی,1232737737691877378,neg,neg,None,neg
سلبریتی,1232761760739926016,neg,neg,None,neg
سلبریتی,1232684474028130305,neg,neg,None,neg
سلبریتی,1232677612025192448,neg,neg,None,neg
سلبریتی,1232685129803321344,neg,neg,None,neg
سلبریتی,1232677224488239105,neg,neg,None,neg
سلبریتی,1232712503953645574,neu,neu,None,neu
سلبریتی,1232712417307766785,neg,neg,None,neg
سلبریتی,1232774351835029504,neu,neu,None,neu
سلبریتی,1232735909428129792,neg,neg,None,neg
سلبریتی,1232768486147076097,neg,neg,None,neg
سلبریتی,1232794069933416450,neu,neu,None,neu
سلبریتی,1232665665158467585,neg,neg,None,neg
سلبریتی,1232805361637351425,neu,neu,None,neu
سلبریتی,1232707278677172224,neg,neg,None,neg
سلبریتی,1232787351644114944,neg,neg,None,neg
سلبریتی,1232670073736830978,neg,neg,None,neg
سلبریتی,1232671901086027777,neg,neg,None,neg
سلبریتی,1232744768184242188,neg,neg,None,neg
سلبریتی,1232710796586737664,neg,neg,None,neg
سلبریتی,1232749561103486977,neg,neg,None,neg
سلبریتی,1232755171412848642,neg,neg,None,neg
سلبریتی,1232697271940255744,neg,neg,None,neg
سلبریتی,1232775198975258625,neg,neg,None,neg
سلبریتی,1232728335354122245,neg,neg,None,neg
سلبریتی,1232661571840729089,neg,neg,None,neg
سلبریتی,1232736340292362240,neg,neg,None,neg
سلبریتی,1232733935672623106,neg,neg,None,neg
سلبریتی,1232744822848487429,neg,neg,None,neg
سلبریتی,1232733054365523972,neg,neg,None,neg
سلبریتی,1232667954686365698,neg,neg,None,neg
سلبریتی,1232701183136976898,neg,neg,None,neg
سلبریتی,1232791094515073025,neg,neg,None,neg
سلبریتی,1232761558427668480,neg,neg,None,neg
سلبریتی,1232680912145481733,neg,neg,None,neg
سلبریتی,1232692762039988224,neg,neg,None,neg
سلبریتی,1232715275520356354,neg,neg,None,neg
سلبریتی,1232681222863826946,neg,neg,None,neg
سلبریتی,1232757911421673483,neg,neg,None,neg
سلبریتی,1232688464501641217,neg,neg,None,neg
سلبریتی,1232722128715370496,neg,neg,None,neg
سلبریتی,1232756584293388288,neg,neg,None,neg
سلبریتی,1232712680185552896,neg,neg,None,neg
سلبریتی,1232712236948475904,neg,neg,None,neg
سلبریتی,1232716066691915776,neg,neg,None,neg
سلبریتی,1232765686935625728,neg,neg,None,neg
سلبریتی,1232743716022079488,neg,neg,None,neg
سلبریتی,1232685123885244416,neg,neg,None,neg
سلبریتی,1232684722389536768,neg,neg,None,neg
سلبریتی,1232695480750157826,neg,neg,None,neg
سلبریتی,1232762639379521536,neu,neu,None,neu
سلبریتی,1232738557590151168,neg,neg,None,neg
